	Pmid	TableID	NeuronLongName	NeuroLEXID	NeuroNERAnnots
902	15147309.0	16840.0	Medial Septum Diagonal Band GABAergic Fast Spiking Neuron		[ABA_REGION:342, UNKN_REGION:6108, HBP_NEUROTRANSMITTER:0000003, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Neuron]
903	15201325.0	2592.0	subiculum fast-spiking inhibitory interneuron		[ABA_REGION:502, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Function:inhibitory, NeuronTrigger:interneuron]
904	15201325.0	2592.0	subiculum strong bursting glutamergic cell		[ABA_REGION:502, Missing:strong, HBP_EPHYS_TRIGGER:0000005, Missing:glutamergic, NeuronTrigger:cell]
905	15201325.0	2592.0	subiculum weak bursting glutamergic cell		[ABA_REGION:502, Missing:weak, HBP_EPHYS_TRIGGER:0000005, Missing:glutamergic, NeuronTrigger:cell]
906	15201325.0	2592.0	sublculum regular-spiking glutamergic cell		[Missing:sublculum, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:glutamergic, NeuronTrigger:cell]
907	15272028.0	19800.0	Described as stellate cells that did not show a sag potential and/or had slower membrane time constants		[Missing:Described as, HBP_MORPHOLOGY:0000013, NeuronTrigger:cells, Missing:that did not show a sag potential and/or had s, Orientation:lower, Missing:membrane time constants]
908	15284347.0	10371.0	Spinal cord ventral horn interneuron IA	nifext_110	[UNKN_REGION:4645, UNKN_REGION:240, NeuronTrigger:interneuron, Missing:IA]
909	15312899.0	24822.0	Amygdala Central Nucleus Non-Spike Accomodating Small-ADP cell		[ABA_REGION:278, Function:Central, Missing:Nucleus Non-, HBP_EPHYS_TRIGGER:0000003, HBP_EPHYS_TRIGGER:0000001, Size:Small, Missing:-ADP, NeuronTrigger:cell]
910	15312899.0	24822.0	Amygdala Central Nucleus Non-Spike Accomodating large-ADP cell		[ABA_REGION:278, Function:Central, Missing:Nucleus Non-, HBP_EPHYS_TRIGGER:0000003, HBP_EPHYS_TRIGGER:0000001, Size:large, Missing:-ADP, NeuronTrigger:cell]
911	15312899.0	24822.0	Amygdala Central Nucleus Spike Accomodating Cell		[ABA_REGION:278, Function:Central, Missing:Nucleus, HBP_EPHYS_TRIGGER:0000003, HBP_EPHYS_TRIGGER:0000001, NeuronTrigger:Cell]
912	15331670.0	7889.0	somatosensory cortex layer 5 martinotti cell		[ABA_REGION:453, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000017, NeuronTrigger:cell]
913	15331670.0	7889.0	somatosensory cortex layer 6 martinotti cell		[ABA_REGION:453, HBP_LAYER:0000006, HBP_MORPHOLOGY:0000017, NeuronTrigger:cell]
914	15381293.0	24046.0	Hippocampus CA1 glutamatergic pyramidal cell 		[ABA_REGION:382, HBP_NEUROTRANSMITTER:0000004, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
915	15381293.0	24046.0	Stratum Lacunosum-Moleculare GABAergic Interneuron		[UNKN_REGION:2897, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:Interneuron]
916	15381746.0	700.0	somatosensory cortex layer 2/3 fast-spiking inhibitory interneuron 		[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Function:inhibitory, NeuronTrigger:interneuron]
917	15381746.0	700.0	somatosensory cortex layer 2/3 regular-spiking pyramidal neuron		[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
918	15385602.0	2570.0	BNST beaded neuron	BAMSC995	[Missing:BNST, HBP_MORPHOLOGY:0000069, NeuronTrigger:neuron]
919	15385602.0	2570.0	bed nucleus of the stria terminalis VTA-projecting cell		[UNKN_REGION:1067, Missing:VTA-projecting, NeuronTrigger:cell]
920	15525762.0	48871.0	Somatosensory cortex upper layer 2-3 Cck-containing CB1-expressing irregular spiking large cell		[ABA_REGION:453, Orientation:upper, HBP_LAYER:0000111, NCBI_GENE:12424, NCBI_GENE:12801, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, Size:large, NeuronTrigger:cell]
921	12493613.0	22556.0	Dorsal striatum aspiny cholinergic interneuron		[ABA_REGION:672, HBP_MORPHOLOGY:0000012, HBP_NEUROTRANSMITTER:0000005, NeuronTrigger:interneuron]
922	12493613.0	22556.0	Dorsal striatum aspiny parvalbumin-expressing interneuron		[ABA_REGION:672, HBP_MORPHOLOGY:0000012, NCBI_GENE:19293, NeuronTrigger:interneuron]
923	12493613.0	22556.0	Dorsal striatum medium spiny GABAergic neuron		[ABA_REGION:672, Size:medium, HBP_MORPHOLOGY:0000011, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neuron]
924	12573710.0	24922.0	Dorsal raphe nucleus non-serotonergic neuron		[ABA_REGION:872, HBP_NEUROTRANSMITTER:0000002, NeuronTrigger:neuron]
925	12573710.0	24922.0	Dorsal raphe nucleus serotonergic neuron		[ABA_REGION:872, HBP_NEUROTRANSMITTER:0000001, NeuronTrigger:neuron]
926	12611916.0	8279.0	Hippocampus CA1 spiny excitatory pyramidal cell 		[ABA_REGION:382, HBP_MORPHOLOGY:0000011, Function:excitatory, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
927	12611916.0	8279.0	Hippocampus CA1 stratum radiatum aspiny inhibitory interneuron 		[ABA_REGION:382, UNKN_REGION:1407, HBP_MORPHOLOGY:0000012, Function:inhibitory, NeuronTrigger:interneuron]
928	12611922.0	8633.0	Medial Nucleus of Trapezoid Body neuron		[ABA_REGION:642, NeuronTrigger:neuron]
929	12611945.0	823.0	Hippocampus CA3 interneurons receiving inputs from dentate gyrus granule cells		[ABA_REGION:463, NeuronTrigger:interneurons, Missing:receiving inputs from, ABA_REGION:726, HBP_MORPHOLOGY:0000026, NeuronTrigger:cells]
930	12611945.0	823.0	Hippocampus CA3 pyramidal cells receiving inputs from dentate gyrus granule cells		[ABA_REGION:463, HBP_MORPHOLOGY:0000001, NeuronTrigger:cells, Missing:receiving inputs from, ABA_REGION:726, HBP_MORPHOLOGY:0000026, NeuronTrigger:cells]
931	12614688.0	21463.0	Lateral entorhinal cortex layer II projection neurons 		[UNKN_REGION:1269, HBP_LAYER:0000002, Missing:projection, NeuronTrigger:neurons]
932	12614688.0	21463.0	Medial entorhinal cortex layer II projection neurons		[UNKN_REGION:2841, HBP_LAYER:0000002, Missing:projection, NeuronTrigger:neurons]
933	12629163.0	2793.0	Suprachiasmatic nucleus neuron		[ABA_REGION:286, NeuronTrigger:neuron]
934	12634282.0	812.0	Thalamus Lateral Posterior Nucleus Cluster Spiking Cell		[ABA_REGION:549, ABA_REGION:218, Missing:Cluster, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Cell]
935	12634282.0	812.0	Thalamus Lateral Posterior Nucleus Regular Spiking Intermediate AHP Cell		[ABA_REGION:549, ABA_REGION:218, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:Intermediate AHP, NeuronTrigger:Cell]
936	12634282.0	812.0	Thalamus Lateral Posterior Nucleus Regular Spiking Medium AHP Cell		[ABA_REGION:549, ABA_REGION:218, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Size:Medium, Missing:AHP, NeuronTrigger:Cell]
937	12649311.0	807.0	dorsal bed nucleus of the stria terminalis neuron		[UNKN_REGION:7262, UNKN_REGION:1067, NeuronTrigger:neuron]
938	12649311.0	807.0	ventral bed nucleus of the stria terminalis neuron		[UNKN_REGION:7, UNKN_REGION:1067, NeuronTrigger:neuron]
939	12651919.0	11076.0	Abducens nucleus bursting firing motor neuron		[ABA_REGION:653, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000004, Function:motor, NeuronTrigger:neuron, HBP_NEUROTRANSMITTER:0000005]
940	12651919.0	11076.0	Abducens nucleus delayed firing motor neuron		[ABA_REGION:653, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000004, Function:motor, NeuronTrigger:neuron, HBP_NEUROTRANSMITTER:0000005]
941	12686564.0	837.0	Deep cerebellar nucleus large neuron		[Missing:Deep, ABA_REGION:512, Missing:nucleus, Size:large, NeuronTrigger:neuron]
942	12713637.0	45322.0	Dentate Gyrus dorsal hilar mossy cell		[ABA_REGION:726, UNKN_REGION:7262, UNKN_REGION:7278, HBP_MORPHOLOGY:0000064, NeuronTrigger:cell]
943	12713637.0	45322.0	Dentate Gyrus ventral hilar bursting mossy cell		[ABA_REGION:726, UNKN_REGION:7, UNKN_REGION:7278, HBP_EPHYS_TRIGGER:0000005, HBP_MORPHOLOGY:0000064, NeuronTrigger:cell]
944	12713637.0	45322.0	Dentate Gyrus ventral hilar non-bursting mossy cell		[ABA_REGION:726, UNKN_REGION:7, UNKN_REGION:7278, Missing:non, HBP_EPHYS_TRIGGER:0000005, HBP_MORPHOLOGY:0000064, NeuronTrigger:cell]
945	12729949.0	24714.0	somatosensory cortex Layers II/III/V ADP-negative Pyramidal Cell 		[ABA_REGION:453, HBP_LAYER:0000111, Missing:/V ADP-negative, HBP_MORPHOLOGY:0000001, NeuronTrigger:Cell]
946	12729949.0	24714.0	somatosensory cortex Layers II/III/V ADP-positive Pyramidal Cell		[ABA_REGION:453, HBP_LAYER:0000111, Missing:/V ADP-, Function:positive, HBP_MORPHOLOGY:0000001, NeuronTrigger:Cell]
947	12736355.0	2773.0	dorsal vagal nucleus motor neuron projecting to the stomach		[ABA_REGION:839, Function:motor, NeuronTrigger:neuron, Missing:projecting to the stomach, HBP_NEUROTRANSMITTER:0000005]
948	12736355.0	2773.0	dorsal vagal nucleus neuron		[ABA_REGION:839, NeuronTrigger:neuron]
949	12740416.0	826.0	Primary Visual Cortex Layer VI Antidromic  long apical dendrite and short basilar skirt Corticofugal Pyramidal Neurons		[ABA_REGION:385, HBP_LAYER:0000006, Missing:Antidromic  long apical dendrite and short basilar skirt Corticofugal, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neurons]
950	12740416.0	826.0	Primary Visual Cortex Layer VI Non-antidromic Corticofugal Neurons		[ABA_REGION:385, HBP_LAYER:0000006, Missing:Non-antidromic Corticofugal, NeuronTrigger:Neurons]
951	12759179.0	21115.0	primary somatosensory cortex layer 2/3 pyramidal cell 		[ABA_REGION:322, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
952	12759179.0	21115.0	primary somatosensory cortex layer 5 pyramidal adapting cell 		[ABA_REGION:322, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, HBP_EPHYS_TRIGGER:0000008, NeuronTrigger:cell]
953	12759179.0	21115.0	primary somatosensory cortex layer 5 pyramidal bursting cell 		[ABA_REGION:322, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:cell]
954	12759179.0	21115.0	primary somatosensory cortex layer 5 pyramidal nonadapting cell 		[ABA_REGION:322, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, HBP_EPHYS_TRIGGER:0000009, NeuronTrigger:cell]
955	12797964.0	26276.0	Neocortex fast spiking multipolar GABAergic cell		[ABA_REGION:315, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000035, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:cell]
956	12797964.0	26276.0	Neocortex multipolar bursting GABAergic cell		[ABA_REGION:315, HBP_MORPHOLOGY:0000035, HBP_EPHYS_TRIGGER:0000005, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:cell]
957	12815013.0	785.0	Dorsal Hippocampus CA1 pyramidal cell		[UNKN_REGION:7262, ABA_REGION:382, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
958	12815013.0	785.0	Ventral Hippocampus CA1 pyramidal cell		[UNKN_REGION:7, ABA_REGION:382, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
959	12815025.0	775.0	 Layer 4 Barrel Cortex Low-Threshold Spiking Interneuron		[HBP_LAYER:0000004, ABA_REGION:329, Missing:Low-Threshold, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]
960	12815025.0	775.0	Layer 4 Barrel Cortex Fast Spiking Interneuron		[HBP_LAYER:0000004, ABA_REGION:329, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]
961	12815025.0	775.0	Layer 4 excitatory regular spiking  barrel cortex neuron		[HBP_LAYER:0000004, Function:excitatory, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:, ABA_REGION:329, NeuronTrigger:neuron]
962	14507976.0	2708.0	Somatosensory barrel cortex layer 4 spiny stellate cell projecting to layer 2/3		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000004, HBP_MORPHOLOGY:0000011, HBP_MORPHOLOGY:0000013, NeuronTrigger:cell, Missing:projecting to, HBP_LAYER:0000111]
963	14507976.0	2708.0	Somatosensory barrel cortex layer 4 star pyramidal cell projecting to layer 2/3		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000004, HBP_MORPHOLOGY:0000013, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell, Missing:projecting to, HBP_LAYER:0000111]
964	14507976.0	2708.0	Somatosensory cortex layer 4 unidentified excitatory cell projecting to layer 2/3 		[ABA_REGION:453, HBP_LAYER:0000004, Missing:unidentified, Function:excitatory, NeuronTrigger:cell, Missing:projecting to, HBP_LAYER:0000111]
965	14534276.0	789.0	Hippocampus dentate gyrus postsynaptic granule cell		[ABA_REGION:1080, ABA_REGION:726, Function:postsynaptic, HBP_MORPHOLOGY:0000026, NeuronTrigger:cell]
966	14534276.0	789.0	Hippocampus dentate gyrus presynaptic granule cell		[ABA_REGION:1080, ABA_REGION:726, Function:presynaptic, HBP_MORPHOLOGY:0000026, NeuronTrigger:cell]
967	14596850.0	24593.0	Neostriatum fast-spiking interneuron		[ABA_REGION:672, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
968	14596850.0	24593.0	Neostriatum long-lasting afterhyperpolarization interneuron		[ABA_REGION:672, Missing:long-lasting afterhyperpolarization, NeuronTrigger:interneuron]
969	14643767.0	21959.0	medium dorsal root ganglion cell		[Size:medium, UNKN_REGION:7287, NeuronTrigger:cell]
970	14643767.0	21959.0	small dorsal root ganglion cell		[Size:small, UNKN_REGION:7287, NeuronTrigger:cell]
971	14645479.0	2662.0	midbrain dopaminergic neuron		[ABA_REGION:313, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:neuron]
972	14673000.0	2661.0	Layer 5 medial prefrontal prelimbic cortex pyramidal neurons		[HBP_LAYER:0000005, UNKN_REGION:14, UNKN_REGION:7263, UNKN_REGION:250, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
973	11784700.0	22272.0	Hippocampus CA1 stratum radiatum cholecystokinin-immunoreactive Schaffer collateral-associated cell		[ABA_REGION:382, UNKN_REGION:1407, NCBI_GENE:12424, Missing:Schaffer collateral-associated, NeuronTrigger:cell]
974	11784700.0	22272.0	Hippocampus CA1 stratum radiatum cholecystokinin-immunoreactive basket cell		[ABA_REGION:382, UNKN_REGION:1407, NCBI_GENE:12424, HBP_MORPHOLOGY:0000019, NeuronTrigger:cell]
975	11850457.0	2930.0	Substantia nigra pars compacta calbindin expressing dopaminergic cell 		[ABA_REGION:374, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:cell, NCBI_GENE:12307]
976	11850457.0	2930.0	Substantia nigra pars compacta calbindin-negative dopaminergic cell 		[ABA_REGION:374, NCBI_GENE:12307, Missing:negative, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:cell]
977	11850457.0	2930.0	Ventral tegmental area calbindin expressing dopaminergic neuron 		[ABA_REGION:749, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:neuron, NCBI_GENE:12307]
978	11850457.0	2930.0	Ventral tegmental area calbindin-negative dopaminergic cell		[ABA_REGION:749, NCBI_GENE:12307, Missing:negative, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:cell]
979	11876782.0	45539.0	Lateral central amygdala nucleus late firing neurons		[UNKN_REGION:15, Function:central, ABA_REGION:278, Missing:nucleus, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neurons]
980	11876782.0	45539.0	Lateral central amygdala nucleus low-threshold bursting neurons		[UNKN_REGION:15, Function:central, ABA_REGION:278, Missing:nucleus, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]
981	11876782.0	45539.0	Lateral central amygdala nucleus regular spiking neurons		[UNKN_REGION:15, Function:central, ABA_REGION:278, Missing:nucleus, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
982	11876782.0	45539.0	Medial central nucleus amygdala late firing neurons		[UNKN_REGION:14, ABA_REGION:536, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neurons]
983	11876782.0	45539.0	Medial central nucleus amygdala low-threshold bursting neurons		[UNKN_REGION:14, ABA_REGION:536, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]
984	11876782.0	45539.0	Medial central nucleus amygdala regular spiking neurons		[UNKN_REGION:14, ABA_REGION:536, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
985	12037206.0	918.0	caudal pontine reticular formation nonprolonged response firing neuron		[UNKN_REGION:29, UNKN_REGION:2542, Missing:nonprolonged response, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neuron]
986	12037206.0	918.0	caudal pontine reticular formation prolonged response firing neuron		[UNKN_REGION:29, UNKN_REGION:2542, Missing:prolonged response, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neuron]
987	12163512.0	910.0	Superior colliculus superficial layer neuron		[UNKN_REGION:3295, Missing:superficial layer, NeuronTrigger:neuron]
988	12182882.0	21178.0	Prefrontal Cortex Layer 5-6 Pyramidal Neurons		[ABA_REGION:714, HBP_LAYER:0000141, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neurons]
989	12466437.0	885.0	Prefrontal cortex fast spiking interneuron		[ABA_REGION:714, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
990	11157093.0	3085.0	hypothalamus gonadotropin-releasing hormone neuron		[ABA_REGION:1097, Missing:gonadotropin-releasing hormone, NeuronTrigger:neurons]
991	11169477.0	46132.0	 medial septal/diagonal band complex  regular spiking neurons projecting to fornix		[UNKN_REGION:14, UNKN_REGION:51, UNKN_REGION:6108, Missing:complex, Missing:, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons, Missing:projecting to, UNKN_REGION:808]
992	11169477.0	46132.0	medial septal/diagonal band complex fast spiking GABAergic neurons projecting to fornix		[UNKN_REGION:14, UNKN_REGION:51, UNKN_REGION:6108, Missing:complex, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons, Missing:projecting to, UNKN_REGION:808]
993	11169477.0	46132.0	medial septal/diagonal band complex slow firing cholinergic neurons projecting to fornix		[UNKN_REGION:14, UNKN_REGION:51, UNKN_REGION:6108, Missing:complex, HBP_EPHYS:0000100, HBP_EPHYS_TRIGGER:0000004, HBP_NEUROTRANSMITTER:0000005, NeuronTrigger:neurons, Missing:projecting to, UNKN_REGION:808]
994	11169477.0	46132.0	medial septal/diagonal band complex type I burst-ﬁring neurons		[UNKN_REGION:14, UNKN_REGION:51, UNKN_REGION:6108, Missing:complex type I, HBP_EPHYS_TRIGGER:0000005, Missing:ﬁring, NeuronTrigger:neurons]
995	11169477.0	46132.0	medial septal/diagonal band complex type II burst-firing neurons projecting to fornix		[UNKN_REGION:14, UNKN_REGION:51, UNKN_REGION:6108, Missing:complex type II, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neurons, Missing:projecting to, UNKN_REGION:808]
996	11172937.0	21103.0	Rostral Ventrolateral Medulla irregular firing neurons		[UNKN_REGION:47, UNKN_REGION:17, ABA_REGION:354, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neurons]
997	11172937.0	21103.0	Rostral Ventrolateral Medulla regular firing neurons		[UNKN_REGION:47, UNKN_REGION:17, ABA_REGION:354, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neurons]
998	11172937.0	21103.0	Rostral Ventrolateral Medulla silent neurons		[UNKN_REGION:47, UNKN_REGION:17, ABA_REGION:354, Missing:silent, NeuronTrigger:neurons]
999	11222635.0	13127.0	Substantia Nigra Compacta, Substantia Nigra Reticula and Ventral Tegmental Area GABAergic neurons		[UNKN_REGION:1836, Missing:Compacta,, UNKN_REGION:1836, Missing:Reticula and, ABA_REGION:749, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
1000	11222635.0	13127.0	Substantia Nigra Compacta, Substantia Nigra Reticula and Ventral Tegmental Area dopaminergic neurons		[UNKN_REGION:1836, Missing:Compacta,, UNKN_REGION:1836, Missing:Reticula and, ABA_REGION:749, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:neurons]
1001	11247989.0	1019.0	Hippocampus CA1 cholinergic dependent plateau potentials pyramidal neurons		[ABA_REGION:382, HBP_NEUROTRANSMITTER:0000005, Missing:dependent plateau potentials, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
1002	11301201.0	22422.0	Neocortex layer 5 pyramidal neuron		[ABA_REGION:315, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
1003	11306639.0	3056.0	perirhinal cortex aspiny dendritic fast spiking neuron		[ABA_REGION:922, HBP_MORPHOLOGY:0000012, Missing:dendritic, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
1004	11306639.0	3056.0	perirhinal cortex spiny dendritic burst spiking neuron		[ABA_REGION:922, HBP_MORPHOLOGY:0000011, Missing:dendritic, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
1005	11306639.0	3056.0	perirhinal cortex spiny dendritic regular spiking neuron		[ABA_REGION:922, HBP_MORPHOLOGY:0000011, Missing:dendritic, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
1006	11325353.0	23921.0	Dorsal Raphe Nucleus non-serotonergic projection neuron		[ABA_REGION:872, HBP_NEUROTRANSMITTER:0000002, Function:projection, NeuronTrigger:neuron]
1007	11325353.0	23921.0	Dorsal Raphe Nucleus serotonergic projection neuron		[ABA_REGION:872, HBP_NEUROTRANSMITTER:0000001, Function:projection, NeuronTrigger:neuron]
1008	11353016.0	1000.0	Hippocampus CA3 stratum radiatum giant cell		[ABA_REGION:463, UNKN_REGION:1407, Size:giant, NeuronTrigger:cell]
1009	11353018.0	999.0	Cerebellar nucleus cell		[ABA_REGION:512, Missing:nucleus, NeuronTrigger:cell]
1010	11377838.0	47696.0	Prefrontal cortex layer 5-6 pyramidal neuron		[ABA_REGION:714, Missing:deep layers, Missing:deep layers, Missing:dopaminergic, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
1011	11438572.0	3021.0	Perirhinal cortex layer 4 fast-spiking neurons 		[ABA_REGION:922, HBP_LAYER:0000004, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
1012	11438572.0	3021.0	Perirhinal cortex layer 4 late-spiking neurons 		[ABA_REGION:922, HBP_LAYER:0000004, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
1013	11438572.0	3021.0	Perirhinal cortex layer 4 single-spiking neurons 		[ABA_REGION:922, HBP_LAYER:0000004, Function:single, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
1014	11487667.0	3004.0	Neostriatum neuron		[ABA_REGION:672, NeuronTrigger:neuron]
1015	11600650.0	959.0	spinal cord lumbar motorneuron		[UNKN_REGION:4645, UNKN_REGION:7280, NeuronTrigger:motorneuron, HBP_NEUROTRANSMITTER:0000005]
1016	11683898.0	45375.0	Sensorimotor Neocortex Layer 5 Intrinsically Bursting Pyramidal Neuron		[Missing:Sensorimotor, ABA_REGION:315, HBP_LAYER:0000005, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neuron]
1017	11683898.0	45375.0	Sensorimotor Neocortex Layer 5 Regular Spiking Pyramidal Neuron		[Missing:Sensorimotor, ABA_REGION:315, HBP_LAYER:0000005, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neuron]
1018	11698544.0	955.0	Parvicellular reticular nucleus interneuron		[ABA_REGION:852, NeuronTrigger:interneuron]
1019	11698544.0	955.0	Supratrigeminal nucleus interneuron		[ABA_REGION:534, NeuronTrigger:interneuron]
1020	11711570.0	10539.0	Paraventricular hypothalamic nucleus posterior and ventral parvocellular subnuclei concentric orientation with resepct to the third ventricle varicose dendrite neurons		[ABA_REGION:38, NeuronTrigger:neurons]
1021	11711570.0	10539.0	posterior parvocellular subnucleus in paraventricular hypothalamic nucleus with perpendicular orientation with respect to the third ventricle complex dendrite neurons		[ABA_REGION:38, NeuronTrigger:neurons]
1022	11711570.0	10539.0	ventral parvocellular subnucleus of paraventricular hypothalamic nucleus with oblique orientation with respect to the third ventricle varicose dendrite neurons		[ABA_REGION:38, NeuronTrigger:neurons]
1023	10673555.0	8336.0	Paraventricular hypothalamic nucleus magnocellular cells		[ABA_REGION:38, NeuronTrigger:neurons]
1024	10673555.0	8336.0	Paraventricular hypothalamic nucleus parvocellular low-threshold spiking cells		[ABA_REGION:38, NeuronTrigger:neurons]
1025	10799755.0	22053.0	Hippocampus CA3 oriens interneuron	nlx_cell_091215	[ABA_REGION:463, Missing:oriens, NeuronTrigger:interneuron]
1026	10804195.0	3166.0	Hippocampus CA1 oriens–alveus interneuron		[ABA_REGION:382, Missing:oriens–, ABA_REGION:466, NeuronTrigger:interneuron]
1027	10804195.0	3166.0	Hippocampus CA1 oriens–alveus large regular-firing somatostatin-positive interneuron		[ABA_REGION:382, Missing:oriens–, ABA_REGION:466, Size:large, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NCBI_GENE:20604, NeuronTrigger:interneuron]
1028	10804195.0	3166.0	Hippocampus CA1 stratum oriens fast-spiking parvalbumin-positive chandelier cell		[ABA_REGION:382, UNKN_REGION:5667, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:19293, HBP_MORPHOLOGY:0000007, NeuronTrigger:cell]
1029	10804195.0	3166.0	Hippocampus CA1 stratum oriens regular firing calbindin-positive interneuron		[ABA_REGION:382, UNKN_REGION:5667, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NCBI_GENE:12307, NeuronTrigger:interneuron]
1030	10805663.0	1117.0	Layer 5 primary auditory cortex intrinsically bursting neurons		[HBP_LAYER:0000005, ABA_REGION:1002, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]
1031	10805663.0	1117.0	Layer 5 primary auditory cortex regular spiking neurons		[HBP_LAYER:0000005, ABA_REGION:1002, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
